"hgnc_id"	"family_id"
"13552"	"1210"
"13553"	"1210"
"13554"	"1210"
"3436"	"1268"
"3437"	"1268"
"3438"	"1268"
"3439"	"1268"
"1630"	"768"
"1666"	"768"
"1686"	"768"
"1692"	"768"
"1701"	"768"
"6210"	"768"
"1709"	"768"
"9942"	"768"
"10254"	"768"
"20657"	"768"
"29942"	"768"
"30795"	"768"
"21641"	"768"
"21643"	"768"
"23303"	"768"
"23298"	"768"
"30725"	"768"
"13594"	"768"
"20660"	"768"
"31886"	"768"
"20659"	"768"
"17752"	"768"
"10539"	"768"
"13410"	"768"
"28743"	"768"
"11859"	"768"
"17753"	"768"
"11858"	"768"
"11854"	"768"
"11855"	"768"
"21640"	"768"
"12577"	"768"
"12578"	"768"
"12849"	"1053"
"12851"	"1053"
"12852"	"1053"
"12853"	"1053"
"12854"	"1053"
"12855"	"1053"
"10773"	"1053"
"16467"	"395"
"16469"	"395"
"16754"	"395"
"16486"	"395"
"16487"	"395"
"16922"	"395"
"29421"	"395"
"16921"	"395"
"16923"	"395"
"23459"	"395"
"23467"	"395"
"23466"	"395"
"23465"	"395"
"23463"	"395"
"5175"	"395"
"5177"	"395"
"16925"	"395"
"16924"	"395"
"24097"	"395"
"15852"	"395"
"13504"	"395"
"661"	"395"
"2720"	"395"
"2721"	"395"
"14987"	"395"
"4272"	"395"
"4273"	"395"
"19651"	"395"
"25082"	"395"
"23659"	"395"
"23661"	"395"
"23499"	"395"
"23660"	"395"
"7774"	"665"
"7775"	"665"
"7776"	"665"
"7777"	"665"
"7778"	"665"
"38341"	"476"
"38201"	"476"
"38183"	"476"
"38326"	"476"
"38297"	"476"
"38284"	"476"
"4163"	"1569"
"9238"	"1569"
"8863"	"1569"
"38331"	"476"
"38327"	"476"
"38368"	"476"
"38300"	"476"
"38215"	"476"
"38251"	"476"
"8587"	"1569"
"291"	"1569"
"794"	"1569"
"38362"	"476"
"38938"	"476"
"38266"	"476"
"38379"	"476"
"38289"	"476"
"38176"	"476"
"38245"	"476"
"50003"	"476"
"38172"	"476"
"38196"	"476"
"38279"	"476"
"38181"	"476"
"38197"	"476"
"38192"	"476"
"38285"	"476"
"38271"	"476"
"38209"	"476"
"38288"	"476"
"38335"	"476"
"38386"	"476"
"38242"	"476"
"38249"	"476"
"6831"	"1196"
"15799"	"1196"
"6598"	"1247"
"6600"	"1247"
"6601"	"1247"
"26350"	"409"
"583"	"409"
"24036"	"409"
"17684"	"409"
"21706"	"409"
"21099"	"409"
"23045"	"409"
"3757"	"1114"
"3758"	"1114"
"30964"	"409"
"25583"	"409"
"25781"	"409"
"25049"	"409"
"26168"	"409"
"24999"	"409"
"20730"	"409"
"18073"	"409"
"16869"	"409"
"24065"	"409"
"28615"	"409"
"25772"	"409"
"26094"	"409"
"728"	"409"
"29353"	"409"
"2514"	"409"
"2515"	"409"
"2516"	"409"
"24834"	"409"
"25169"	"409"
"6207"	"409"
"6394"	"409"
"6395"	"409"
"6396"	"409"
"6397"	"409"
"6398"	"409"
"6399"	"409"
"21839"	"409"
"6400"	"409"
"9023"	"409"
"9024"	"409"
"2642"	"1003"
"20575"	"1003"
"39980"	"1003"
"42414"	"1003"
"42417"	"1003"
"42416"	"1003"
"2644"	"1003"
"39943"	"1003"
"13265"	"1003"
"18857"	"1003"
"2645"	"1003"
"26820"	"1003"
"39944"	"1003"
"39945"	"1003"
"39949"	"1003"
"39948"	"1003"
"39946"	"1003"
"2647"	"1003"
"2646"	"1003"
"25270"	"1003"
"39955"	"1003"
"39951"	"1003"
"39952"	"1003"
"39953"	"1003"
"39954"	"1003"
"42407"	"1003"
"39957"	"1003"
"39950"	"1003"
"39947"	"1003"
"42468"	"1003"
"42469"	"1003"
"39956"	"1003"
"2648"	"1003"
"39940"	"1003"
"23198"	"1003"
"20244"	"1003"
"20583"	"1003"
"24426"	"1003"
"5517"	"349"
"5518"	"349"
"5522"	"349"
"5523"	"349"
"5525"	"349"
"5526"	"349"
"5527"	"349"
"5528"	"349"
"5529"	"349"
"5532"	"349"
"5533"	"349"
"5534"	"349"
"5535"	"349"
"5536"	"349"
"5537"	"349"
"5538"	"349"
"5539"	"349"
"5540"	"349"
"5541"	"349"
"5546"	"349"
"5547"	"349"
"5548"	"349"
"5549"	"349"
"5550"	"349"
"5551"	"349"
"5552"	"349"
"5560"	"349"
"5553"	"349"
"5554"	"349"
"5555"	"349"
"5556"	"349"
"5557"	"349"
"5558"	"349"
"5562"	"349"
"49601"	"349"
"5559"	"349"
"5574"	"349"
"5575"	"349"
"5576"	"349"
"5577"	"349"
"49602"	"349"
"5580"	"349"
"5581"	"349"
"5582"	"349"
"5583"	"349"
"5584"	"349"
"5585"	"349"
"5586"	"349"
"38380"	"476"
"38282"	"476"
"5587"	"349"
"5588"	"349"
"5589"	"349"
"5590"	"349"
"5591"	"349"
"5592"	"349"
"5593"	"349"
"5594"	"349"
"5595"	"349"
"5596"	"349"
"5597"	"349"
"5598"	"349"
"5599"	"349"
"5600"	"349"
"5601"	"349"
"5629"	"349"
"5602"	"349"
"5603"	"349"
"5604"	"349"
"50322"	"349"
"5605"	"349"
"5606"	"349"
"5607"	"349"
"5608"	"349"
"5609"	"349"
"5610"	"349"
"5611"	"349"
"5612"	"349"
"5613"	"349"
"5614"	"349"
"5615"	"349"
"5616"	"349"
"5617"	"349"
"49603"	"349"
"5618"	"349"
"5619"	"349"
"5631"	"349"
"5620"	"349"
"5621"	"349"
"5622"	"349"
"5623"	"349"
"5624"	"349"
"5625"	"349"
"5626"	"349"
"5627"	"349"
"5628"	"349"
"5645"	"349"
"5646"	"349"
"5647"	"349"
"5648"	"349"
"5649"	"349"
"5650"	"349"
"5657"	"349"
"5651"	"349"
"5652"	"349"
"5653"	"349"
"5654"	"349"
"5655"	"349"
"5656"	"349"
"5661"	"349"
"5659"	"349"
"5660"	"349"
"5662"	"349"
"5663"	"349"
"5664"	"349"
"5666"	"349"
"5665"	"349"
"38216"	"476"
"38174"	"476"
"38264"	"476"
"38299"	"476"
"38345"	"476"
"38364"	"476"
"38381"	"476"
"38378"	"476"
"38317"	"476"
"38237"	"476"
"38182"	"476"
"38391"	"476"
"14372"	"1033"
"19286"	"1033"
"19285"	"1033"
"11609"	"1004"
"38311"	"476"
"38319"	"476"
"38226"	"476"
"38307"	"476"
"38190"	"476"
"38222"	"476"
"38202"	"476"
"38204"	"476"
"38346"	"476"
"38250"	"476"
"38198"	"476"
"38366"	"476"
"38294"	"476"
"38205"	"476"
"31631"	"476"
"38227"	"476"
"38235"	"476"
"38224"	"476"
"38228"	"476"
"31767"	"476"
"31768"	"476"
"31769"	"476"
"31770"	"476"
"31771"	"476"
"31772"	"476"
"31773"	"476"
"31774"	"476"
"31775"	"476"
"31776"	"476"
"31777"	"476"
"31778"	"476"
"31779"	"476"
"31780"	"476"
"41564"	"476"
"41875"	"476"
"38922"	"476"
"38881"	"476"
"38956"	"476"
"31867"	"476"
"38942"	"476"
"38914"	"476"
"38951"	"476"
"38964"	"476"
"38995"	"476"
"38905"	"476"
"38943"	"476"
"38977"	"476"
"38937"	"476"
"38998"	"476"
"38917"	"476"
"38930"	"476"
"38934"	"476"
"38961"	"476"
"38935"	"476"
"38948"	"476"
"38981"	"476"
"38897"	"476"
"38894"	"476"
"38896"	"476"
"38960"	"476"
"38906"	"476"
"38963"	"476"
"38882"	"476"
"38985"	"476"
"38892"	"476"
"38983"	"476"
"38958"	"476"
"38899"	"476"
"38939"	"476"
"38940"	"476"
"38990"	"476"
"38982"	"476"
"31781"	"476"
"38925"	"476"
"38957"	"476"
"38915"	"476"
"38973"	"476"
"38932"	"476"
"38891"	"476"
"38979"	"476"
"38994"	"476"
"38916"	"476"
"38999"	"476"
"38950"	"476"
"38886"	"476"
"38887"	"476"
"38986"	"476"
"41735"	"476"
"38904"	"476"
"38924"	"476"
"41816"	"476"
"41621"	"476"
"41846"	"476"
"41887"	"476"
"41702"	"476"
"38967"	"476"
"38909"	"476"
"38885"	"476"
"31784"	"476"
"38926"	"476"
"38928"	"476"
"31868"	"476"
"38374"	"476"
"41686"	"476"
"41785"	"476"
"41744"	"476"
"41620"	"476"
"49979"	"476"
"31876"	"476"
"31878"	"476"
"38988"	"476"
"38991"	"476"
"38987"	"476"
"38966"	"476"
"38952"	"476"
"38962"	"476"
"38923"	"476"
"38884"	"476"
"38953"	"476"
"38993"	"476"
"38975"	"476"
"38955"	"476"
"38912"	"476"
"38911"	"476"
"38919"	"476"
"38890"	"476"
"38974"	"476"
"38936"	"476"
"38895"	"476"
"4887"	"1587"
"30308"	"1587"
"26896"	"1587"
"30380"	"1055"
"24968"	"1055"
"30378"	"1055"
"30389"	"1055"
"10696"	"1055"
"23196"	"1055"
"17085"	"1055"
"23214"	"1055"
"24659"	"1055"
"38978"	"476"
"38984"	"476"
"38996"	"476"
"38959"	"476"
"38883"	"476"
"38901"	"476"
"38933"	"476"
"38945"	"476"
"38965"	"476"
"38918"	"476"
"38947"	"476"
"38970"	"476"
"38972"	"476"
"38931"	"476"
"38893"	"476"
"38949"	"476"
"38976"	"476"
"38888"	"476"
"38898"	"476"
"38954"	"476"
"41595"	"476"
"41876"	"476"
"41756"	"476"
"41672"	"476"
"41613"	"476"
"41578"	"476"
"41721"	"476"
"41630"	"476"
"32064"	"476"
"31879"	"476"
"819"	"1211"
"820"	"1211"
"13816"	"1211"
"5667"	"349"
"5669"	"349"
"2651"	"1005"
"2652"	"1005"
"12654"	"852"
"12655"	"852"
"12656"	"852"
"37054"	"852"
"46889"	"852"
"23027"	"852"
"2653"	"1006"
"9603"	"1006"
"3350"	"1603"
"3353"	"1603"
"3354"	"1603"
"31670"	"1603"
"17364"	"75"
"17883"	"75"
"29313"	"75"
"12031"	"1056"
"12032"	"1056"
"12033"	"1056"
"12034"	"1056"
"12035"	"1056"
"12036"	"1056"
"20456"	"1056"
"29305"	"1146"
"31880"	"476"
"31882"	"476"
"38370"	"476"
"29214"	"1146"
"25252"	"1146"
"27287"	"1146"
"24911"	"1146"
"29113"	"1146"
"8017"	"1146"
"17791"	"1146"
"24715"	"1146"
"21710"	"1146"
"29097"	"1146"
"12738"	"1146"
"28389"	"1146"
"10242"	"853"
"10243"	"853"
"10244"	"853"
"10248"	"853"
"4498"	"203"
"4501"	"203"
"4499"	"203"
"19061"	"203"
"2590"	"1007"
"2591"	"1007"
"2592"	"1007"
"28909"	"1557"
"25611"	"1557"
"30201"	"1557"
"23332"	"1557"
"26027"	"1557"
"24015"	"1557"
"16223"	"1557"
"26036"	"1557"
"25014"	"1557"
"23024"	"1557"
"11100"	"1605"
"14310"	"1605"
"18250"	"1605"
"11109"	"1605"
"11103"	"1605"
"11104"	"1605"
"11105"	"1605"
"11106"	"1605"
"11107"	"1605"
"11108"	"1605"
"30064"	"1605"
"18037"	"1605"
"132"	"1605"
"24124"	"1605"
"160"	"1605"
"12757"	"1558"
"744"	"1558"
"9888"	"1558"
"24590"	"1558"
"5704"	"349"
"5670"	"349"
"5671"	"349"
"5672"	"349"
"5673"	"349"
"5674"	"349"
"5675"	"349"
"5676"	"349"
"52400"	"349"
"5677"	"349"
"5678"	"349"
"5679"	"349"
"5680"	"349"
"5681"	"349"
"5682"	"349"
"5683"	"349"
"5684"	"349"
"5685"	"349"
"5686"	"349"
"5687"	"349"
"5688"	"349"
"5689"	"349"
"4897"	"1115"
"11357"	"1115"
"11358"	"1115"
"2444"	"1460"
"6906"	"1460"
"9025"	"409"
"9026"	"409"
"9859"	"409"
"11215"	"409"
"19217"	"409"
"5690"	"349"
"5691"	"349"
"5692"	"349"
"5693"	"349"
"5694"	"349"
"5695"	"349"
"5696"	"349"
"5697"	"349"
"5698"	"349"
"5699"	"349"
"2593"	"1008"
"5700"	"349"
"5701"	"349"
"5702"	"349"
"5703"	"349"
"5705"	"349"
"5706"	"349"
"5707"	"349"
"2594"	"1009"
"22215"	"1391"
"689"	"1391"
"690"	"1391"
"15982"	"1391"
"8607"	"1391"
"15864"	"1391"
"10058"	"1391"
"20457"	"1391"
"21578"	"1391"
"13432"	"1391"
"21698"	"1391"
"16031"	"1391"
"26886"	"1391"
"21487"	"1391"
"20576"	"1010"
"10898"	"1559"
"18734"	"1559"
"25942"	"1559"
"26429"	"1559"
"29"	"805"
"30"	"805"
"31"	"805"
"14637"	"805"
"14638"	"805"
"32972"	"805"
"32"	"805"
"33"	"805"
"34"	"805"
"35"	"805"
"36"	"805"
"37"	"805"
"38"	"805"
"39"	"805"
"40"	"806"
"41"	"806"
"42"	"806"
"45"	"806"
"46"	"806"
"47"	"806"
"48"	"806"
"49"	"806"
"50"	"806"
"43"	"806"
"44"	"806"
"51"	"807"
"52"	"807"
"14639"	"807"
"14640"	"807"
"16022"	"807"
"53"	"807"
"54"	"807"
"55"	"807"
"56"	"807"
"57"	"807"
"59"	"807"
"60"	"807"
"1884"	"807"
"61"	"808"
"66"	"808"
"67"	"808"
"68"	"808"
"69"	"809"
"70"	"810"
"71"	"810"
"72"	"810"
"73"	"811"
"74"	"811"
"13884"	"811"
"13886"	"811"
"13887"	"811"
"16445"	"743"
"28639"	"743"
"25832"	"743"
"28326"	"743"
"18349"	"743"
"17693"	"743"
"16985"	"743"
"19732"	"743"
"19731"	"743"
"21524"	"743"
"24547"	"743"
"32423"	"743"
"16888"	"743"
"18399"	"743"
"26222"	"743"
"971"	"469"
"15878"	"469"
"16898"	"469"
"7733"	"469"
"367"	"780"
"30881"	"780"
"22978"	"780"
"29136"	"780"
"17071"	"780"
"6518"	"780"
"29535"	"780"
"9664"	"813"
"9665"	"813"
"9666"	"813"
"9668"	"813"
"9669"	"813"
"9670"	"813"
"9671"	"813"
"9672"	"813"
"9673"	"813"
"9674"	"813"
"9675"	"813"
"9676"	"813"
"9677"	"813"
"9678"	"813"
"9679"	"813"
"9680"	"813"
"9681"	"813"
"9682"	"813"
"9683"	"813"
"13421"	"813"
"9685"	"813"
"8919"	"780"
"24566"	"780"
"16098"	"780"
"24280"	"780"
"10060"	"780"
"10761"	"780"
"11117"	"780"
"11118"	"780"
"16900"	"780"
"30646"	"780"
"11407"	"780"
"11712"	"780"
"25316"	"780"
"25044"	"780"
"45037"	"780"
"20612"	"780"
"20614"	"780"
"21339"	"780"
"30831"	"780"
"20122"	"780"
"11713"	"780"
"25156"	"780"
"11999"	"780"
"12556"	"780"
"12557"	"780"
"11243"	"780"
"20694"	"780"
"33147"	"780"
"27272"	"780"
"27040"	"780"
"29897"	"1034"
"26513"	"1034"
"7677"	"1034"
"25935"	"1034"
"20465"	"1034"
"20466"	"1034"
"29099"	"1320"
"29029"	"1320"
"26262"	"1320"
"15971"	"1116"
"24928"	"1116"
"25754"	"1116"
"26097"	"1116"
"18287"	"1116"
"18178"	"1116"
"25153"	"1116"
"23368"	"1116"
"12461"	"1116"
"18271"	"946"
"12652"	"946"
"20234"	"946"
"2599"	"1011"
"2600"	"1011"
"11531"	"1058"
"19422"	"1058"
"24523"	"1058"
"15904"	"1058"
"4839"	"1058"
"12757"	"1058"
"3017"	"1058"
"25156"	"1058"
"25489"	"1058"
"20427"	"1058"
"13546"	"1058"
"4201"	"1058"
"8638"	"1058"
"11291"	"1086"
"6993"	"1086"
"6995"	"1086"
"6996"	"1086"
"6997"	"1086"
"9936"	"215"
"4206"	"215"
"26952"	"215"
"51831"	"215"
"1012"	"215"
"14007"	"215"
"14449"	"215"
"19992"	"215"
"9990"	"215"
"1312"	"779"
"26693"	"779"
"18113"	"779"
"28974"	"779"
"32484"	"779"
"21211"	"779"
"24483"	"779"
"28976"	"779"
"4512"	"917"
"4516"	"917"
"20604"	"817"
"28698"	"817"
"17286"	"817"
"9138"	"817"
"17097"	"817"
"17944"	"817"
"18189"	"817"
"24662"	"817"
"19055"	"817"
"28112"	"817"
"17035"	"817"
"9137"	"817"
"11428"	"818"
"11429"	"818"
"11430"	"818"
"11431"	"818"
"11432"	"818"
"15942"	"818"
"19300"	"818"
"11433"	"818"
"18539"	"818"
"3403"	"818"
"11438"	"818"
"11439"	"818"
"11440"	"818"
"11441"	"818"
"11442"	"818"
"11443"	"818"
"10905"	"2163"
"10906"	"2163"
"22979"	"2163"
"22980"	"2163"
"19963"	"779"
"26664"	"779"
"26242"	"779"
"34000"	"779"
"16118"	"779"
"21586"	"779"
"869"	"1212"
"870"	"1212"
"13728"	"917"
"18992"	"917"
"19010"	"917"
"13841"	"917"
"19241"	"917"
"445"	"1169"
"29513"	"1169"
"29271"	"1169"
"9962"	"1169"
"12347"	"1059"
"30632"	"1059"
"11466"	"1059"
"20596"	"1059"
"17305"	"1059"
"11543"	"1059"
"11545"	"1059"
"30631"	"1059"
"30781"	"1059"
"12621"	"1059"
"10560"	"1059"
"25416"	"1059"
"24449"	"1059"
"19422"	"1059"
"25156"	"1059"
"4201"	"1059"
"8638"	"1059"
"5542"	"1169"
"7201"	"1169"
"7200"	"1169"
"2939"	"1169"
"16878"	"1169"
"30021"	"1169"
"25654"	"1169"
"13356"	"249"
"10012"	"215"
"10450"	"215"
"28122"	"1117"
"17028"	"1117"
"20312"	"1117"
"23703"	"1444"
"3788"	"1444"
"13636"	"1444"
"14526"	"1444"
"23536"	"1444"
"23219"	"1444"
"26923"	"1444"
"9753"	"1444"
"25952"	"1444"
"11762"	"1444"
"11763"	"1444"
"3657"	"1461"
"3655"	"1461"
"453"	"631"
"612"	"631"
"13916"	"631"
"1354"	"631"
"6525"	"631"
"20892"	"631"
"28733"	"631"
"33777"	"631"
"6526"	"631"
"17337"	"631"
"27038"	"631"
"17442"	"631"
"23380"	"631"
"23381"	"631"
"8498"	"631"
"8499"	"631"
"8573"	"631"
"9592"	"631"
"9922"	"631"
"13357"	"249"
"13358"	"249"
"9009"	"249"
"9011"	"249"
"9012"	"249"
"497"	"249"
"12333"	"249"
"12334"	"249"
"12335"	"249"
"12336"	"249"
"12337"	"249"
"12338"	"249"
"20754"	"249"
"7146"	"249"
"12339"	"249"
"17992"	"249"
"17993"	"249"
"14323"	"249"
"17995"	"249"
"17994"	"249"
"17961"	"249"
"12716"	"249"
"18082"	"249"
"18084"	"249"
"18083"	"249"
"3145"	"249"
"14006"	"249"
"29534"	"827"
"22211"	"827"
"24295"	"827"
"11509"	"765"
"19266"	"765"
"19239"	"765"
"18381"	"765"
"14962"	"765"
"23143"	"765"
"17167"	"765"
"23142"	"765"
"24119"	"765"
"11510"	"765"
"11511"	"765"
"11512"	"765"
"11513"	"765"
"18638"	"765"
"11514"	"765"
"19264"	"765"
"19265"	"765"
"2314"	"829"
"2315"	"829"
"2316"	"829"
"2317"	"829"
"2318"	"829"
"2319"	"829"
"2320"	"829"
"23498"	"829"
"24336"	"829"
"9871"	"830"
"9872"	"830"
"20331"	"830"
"23181"	"830"
"35202"	"830"
"9873"	"830"
"9874"	"830"
"26129"	"830"
"17294"	"830"
"11497"	"830"
"8971"	"831"
"8972"	"831"
"8973"	"831"
"8974"	"831"
"8975"	"831"
"8976"	"831"
"8977"	"831"
"8978"	"831"
"9035"	"832"
"9036"	"832"
"30038"	"832"
"24791"	"832"
"27396"	"832"
"15917"	"832"
"9055"	"832"
"9056"	"832"
"9059"	"832"
"9060"	"832"
"9061"	"832"
"9062"	"832"
"17175"	"832"
"9065"	"832"
"9066"	"832"
"29185"	"832"
"9063"	"832"
"9064"	"832"
"19218"	"832"
"17282"	"833"
"17283"	"833"
"21292"	"833"
"16183"	"833"
"26183"	"826"
"25636"	"826"
"9393"	"835"
"9395"	"835"
"9399"	"835"
"9401"	"835"
"9402"	"835"
"9403"	"835"
"9410"	"835"
"9405"	"835"
"9406"	"835"
"17999"	"835"
"11111"	"1060"
"29435"	"838"
"24148"	"838"
"17004"	"838"
"16804"	"838"
"11112"	"1060"
"2468"	"1060"
"9811"	"1060"
"16879"	"1060"
"11354"	"1060"
"11355"	"1060"
"11356"	"1060"
"4035"	"1090"
"2602"	"1012"
"1565"	"1090"
"23692"	"1090"
"1611"	"1090"
"1612"	"1090"
"30216"	"1118"
"24537"	"1118"
"29865"	"1118"
"9261"	"365"
"17896"	"365"
"11427"	"365"
"12499"	"365"
"12500"	"365"
"17777"	"365"
"26697"	"365"
"20274"	"1118"
"16171"	"1118"
"30599"	"1118"
"25675"	"1118"
"20973"	"918"
"18582"	"918"
"20974"	"918"
"20822"	"918"
"5542"	"63"
"25858"	"63"
"28073"	"63"
"25206"	"63"
"18019"	"63"
"23504"	"63"
"13008"	"63"
"30164"	"63"
"25360"	"83"
"13324"	"83"
"21688"	"83"
"1177"	"83"
"12309"	"83"
"26089"	"83"
"26513"	"85"
"2752"	"85"
"17311"	"85"
"16861"	"85"
"17002"	"85"
"16493"	"85"
"22229"	"85"
"38384"	"476"
"38231"	"476"
"38193"	"476"
"38187"	"476"
"24215"	"1213"
"30213"	"1213"
"24113"	"1213"
"25422"	"1213"
"31789"	"1213"
"16422"	"904"
"16393"	"904"
"16446"	"904"
"1497"	"904"
"2900"	"904"
"2901"	"904"
"2902"	"904"
"2903"	"904"
"2904"	"904"
"946"	"904"
"18957"	"904"
"29647"	"904"
"7219"	"904"
"7220"	"904"
"7221"	"904"
"13680"	"904"
"18669"	"904"
"18167"	"904"
"26542"	"904"
"11827"	"904"
"11828"	"904"
"11829"	"904"
"1401"	"904"
"1402"	"904"
"1403"	"904"
"1404"	"904"
"17416"	"919"
"38388"	"476"
"38312"	"476"
"38281"	"476"
"6284"	"255"
"6290"	"255"
"6291"	"255"
"6292"	"255"
"6293"	"255"
"18867"	"255"
"38309"	"476"
"38179"	"476"
"9882"	"1198"
"33984"	"1198"
"9883"	"1198"
"14271"	"1198"
"20793"	"1198"
"20763"	"81"
"3185"	"81"
"3663"	"81"
"3664"	"81"
"16027"	"81"
"19125"	"81"
"19117"	"81"
"21740"	"81"
"14673"	"81"
"4897"	"81"
"7451"	"81"
"7452"	"81"
"23785"	"81"
"20764"	"81"
"20757"	"81"
"20759"	"81"
"19760"	"81"
"19761"	"81"
"30285"	"81"
"24804"	"81"
"20451"	"81"
"20482"	"81"
"20751"	"81"
"13180"	"81"
"20756"	"81"
"20758"	"81"
"20760"	"81"
"20761"	"81"
"26559"	"81"
"29334"	"81"
"6775"	"81"
"17609"	"1198"
"6944"	"1085"
"6945"	"1085"
"6947"	"1085"
"6948"	"1085"
"6949"	"1085"
"6950"	"1085"
"16147"	"1085"
"21484"	"1085"
"26368"	"1085"
"1602"	"1091"
"4474"	"1091"
"1603"	"1091"
"1604"	"1091"
"1605"	"1091"
"1606"	"1091"
"1607"	"1091"
"1608"	"1091"
"1609"	"1091"
"1610"	"1091"
"8740"	"1119"
"24287"	"1119"
"26942"	"1119"
"28439"	"1119"
"28977"	"1119"
"38272"	"476"
"38308"	"476"
"38365"	"476"
"38338"	"476"
"500"	"1437"
"1361"	"1437"
"3355"	"1437"
"18173"	"1437"
"29499"	"1437"
"6656"	"1437"
"6710"	"1437"
"26904"	"1437"
"7900"	"1437"
"10078"	"1437"
"38358"	"476"
"10079"	"1437"
"30748"	"1437"
"11536"	"1437"
"20796"	"1198"
"1166"	"1198"
"13232"	"1198"
"15739"	"1198"
"23410"	"1215"
"24257"	"1215"
"11723"	"1215"
"49212"	"1215"
"17067"	"1215"
"17281"	"1215"
"4589"	"1215"
"38175"	"476"
"38286"	"476"
"38352"	"476"
"38291"	"476"
"38377"	"476"
"38332"	"476"
"38303"	"476"
"38339"	"476"
"38194"	"476"
"38293"	"476"
"38232"	"476"
"38367"	"476"
"38243"	"476"
"38195"	"476"
"38334"	"476"
"38357"	"476"
"38189"	"476"
"38238"	"476"
"38296"	"476"
"18725"	"1087"
"21244"	"1087"
"28887"	"1087"
"11875"	"1087"
"3331"	"1087"
"26812"	"1087"
"29101"	"1087"
"1625"	"1092"
"13488"	"1120"
"10895"	"1120"
"20954"	"1120"
"5708"	"349"
"5709"	"349"
"5710"	"349"
"21497"	"1387"
"21868"	"1387"
"29548"	"1387"
"18828"	"1387"
"30883"	"1387"
"24530"	"1387"
"56877"	"1992"
"53719"	"1992"
"6060"	"1992"
"6061"	"1992"
"56260"	"1992"
"6109"	"1992"
"50365"	"1992"
"56237"	"1992"
"48601"	"1992"
"37191"	"1992"
"21031"	"1992"
"13335"	"1992"
"6295"	"1992"
"22191"	"1992"
"56729"	"1992"
"38322"	"476"
"38337"	"476"
"38186"	"476"
"38208"	"476"
"38203"	"476"
"38278"	"476"
"38360"	"476"
"38267"	"476"
"38348"	"476"
"38270"	"476"
"38180"	"476"
"38220"	"476"
"38178"	"476"
"38393"	"476"
"38313"	"476"
"38329"	"476"
"38184"	"476"
"38323"	"476"
"38185"	"476"
"38256"	"476"
"38276"	"476"
"38301"	"476"
"38350"	"476"
"38257"	"476"
"38206"	"476"
"38336"	"476"
"32027"	"476"
"38383"	"476"
"38207"	"476"
"38376"	"476"
"38310"	"476"
"38191"	"476"
"38342"	"476"
"38356"	"476"
"38306"	"476"
"38260"	"476"
"38333"	"476"
"38212"	"476"
"32083"	"476"
"38369"	"476"
"38244"	"476"
"38261"	"476"
"38394"	"476"
"38392"	"476"
"38304"	"476"
"38314"	"476"
"38355"	"476"
"38280"	"476"
"38290"	"476"
"32026"	"476"
"38273"	"476"
"41789"	"476"
"41772"	"476"
"41879"	"476"
"41654"	"476"
"41784"	"476"
"41805"	"476"
"41891"	"476"
"41848"	"476"
"41678"	"476"
"41667"	"476"
"41579"	"476"
"41646"	"476"
"41738"	"476"
"41649"	"476"
"41634"	"476"
"50258"	"476"
"41832"	"476"
"41713"	"476"
"41837"	"476"
"41762"	"476"
"41587"	"476"
"43451"	"476"
"41715"	"476"
"41555"	"476"
"41622"	"476"
"41740"	"476"
"41728"	"476"
"41718"	"476"
"41830"	"476"
"41710"	"476"
"43481"	"476"
"41614"	"476"
"41700"	"476"
"41850"	"476"
"41604"	"476"
"41864"	"476"
"41725"	"476"
"41858"	"476"
"41539"	"476"
"41892"	"476"
"41553"	"476"
"41536"	"476"
"41606"	"476"
"41554"	"476"
"41674"	"476"
"41795"	"476"
"41549"	"476"
"41665"	"476"
"41528"	"476"
"41842"	"476"
"41726"	"476"
"41896"	"476"
"41533"	"476"
"41556"	"476"
"7707"	"1149"
"7716"	"1149"
"7708"	"1149"
"7710"	"1149"
"7717"	"1149"
"7714"	"1149"
"7715"	"1149"
"7455"	"1149"
"7456"	"1149"
"7458"	"1149"
"7459"	"1149"
"7460"	"1149"
"7461"	"1149"
"7462"	"1149"
"17118"	"58"
"17297"	"58"
"18052"	"58"
"18064"	"58"
"10067"	"58"
"16867"	"58"
"18401"	"58"
"18505"	"58"
"19180"	"58"
"10068"	"58"
"10069"	"58"
"1103"	"1231"
"1104"	"1231"
"13575"	"1231"
"1105"	"1231"
"56664"	"1992"
"54143"	"1992"
"11494"	"1325"
"11495"	"1325"
"11243"	"1089"
"20694"	"1089"
"33147"	"1089"
"27272"	"1089"
"27040"	"1089"
"2558"	"1093"
"11496"	"1325"
"25837"	"1992"
"44308"	"1992"
"56346"	"1992"
"55264"	"1992"
"51182"	"1992"
"49597"	"1992"
"56357"	"1992"
"132"	"1604"
"24124"	"1604"
"160"	"1604"
"11110"	"1604"
"18040"	"1604"
"13221"	"1604"
"13222"	"1604"
"1004"	"1604"
"1005"	"1604"
"1006"	"1604"
"25818"	"1604"
"20225"	"1604"
"9964"	"1604"
"17427"	"1604"
"18250"	"1604"
"11098"	"1604"
"11100"	"1604"
"11103"	"1604"
"11104"	"1604"
"11105"	"1604"
"11106"	"1604"
"11107"	"1604"
"11108"	"1604"
"11109"	"1604"
"11340"	"1604"
"15592"	"1604"
"11793"	"1438"
"16058"	"1438"
"7104"	"1438"
"3002"	"1445"
"23028"	"1445"
"23029"	"1445"
"15905"	"1263"
"18594"	"1263"
"23035"	"1263"
"26677"	"1263"
